index,District,Zone,Geographical Region,Region,District_code,VDC_name,VDC_code
414,Bhojpur,Kosi,Hill,Eastern,10,Basingtharpur,10005
415,Bhojpur,Kosi,Hill,Eastern,10,Basteem,10006
416,Bhojpur,Kosi,Hill,Eastern,10,Bhaisipankha,10007
417,Bhojpur,Kosi,Hill,Eastern,10,Bhojpur,10008
418,Bhojpur,Kosi,Hill,Eastern,10,Bhubal(Yoon),10009
419,Bhojpur,Kosi,Hill,Eastern,10,Bhulke,10010
420,Bhojpur,Kosi,Hill,Eastern,10,Bokhim,10011
421,Bhojpur,Kosi,Hill,Eastern,10,Boya,10012
422,Bhojpur,Kosi,Hill,Eastern,10,Champe,10013
423,Bhojpur,Kosi,Hill,Eastern,10,Changre,10014
424,Bhojpur,Kosi,Hill,Eastern,10,Charambi,10015
425,Bhojpur,Kosi,Hill,Eastern,10,Chaukidada,10016
426,Bhojpur,Kosi,Hill,Eastern,10,Chhinamakhu,10017
427,Bhojpur,Kosi,Hill,Eastern,10,Dalgaun,10018
428,Bhojpur,Kosi,Hill,Eastern,10,Deurali,10019
429,Bhojpur,Kosi,Hill,Eastern,10,Dewantar,10020
430,Bhojpur,Kosi,Hill,Eastern,10,Dhotlekhani,10021
431,Bhojpur,Kosi,Hill,Eastern,10,Dobhane,10022
432,Bhojpur,Kosi,Hill,Eastern,10,Dummana,10023
433,Bhojpur,Kosi,Hill,Eastern,10,Gogane,10024
434,Bhojpur,Kosi,Hill,Eastern,10,Gupteshwor,10025
435,Bhojpur,Kosi,Hill,Eastern,10,Hasanpur,10026
436,Bhojpur,Kosi,Hill,Eastern,10,Helauchha,10027
437,Bhojpur,Kosi,Hill,Eastern,10,Homtang,10028
438,Bhojpur,Kosi,Hill,Eastern,10,Jarayotar,10029
439,Bhojpur,Kosi,Hill,Eastern,10,Keemalung,10030
440,Bhojpur,Kosi,Hill,Eastern,10,Keurepani,10031
441,Bhojpur,Kosi,Hill,Eastern,10,Khairang,10032
442,Bhojpur,Kosi,Hill,Eastern,10,Khartimchha,10033
443,Bhojpur,Kosi,Hill,Eastern,10,Khatamma,10034
444,Bhojpur,Kosi,Hill,Eastern,10,Khawa,10035
445,Bhojpur,Kosi,Hill,Eastern,10,Kota,10036
446,Bhojpur,Kosi,Hill,Eastern,10,Kudakkaule,10037
447,Bhojpur,Kosi,Hill,Eastern,10,Kulunga,10038
448,Bhojpur,Kosi,Hill,Eastern,10,Lekharka,10039
449,Bhojpur,Kosi,Hill,Eastern,10,Manebhanjyang,10040
450,Bhojpur,Kosi,Hill,Eastern,10,Mulpani,10041
451,Bhojpur,Kosi,Hill,Eastern,10,Nagi,10042
452,Bhojpur,Kosi,Hill,Eastern,10,Nepaledada,10043
453,Bhojpur,Kosi,Hill,Eastern,10,Okhre,10044
454,Bhojpur,Kosi,Hill,Eastern,10,Pangcha,10045
455,Bhojpur,Kosi,Hill,Eastern,10,Patlepani,10046
456,Bhojpur,Kosi,Hill,Eastern,10,Pawala,10047
457,Bhojpur,Kosi,Hill,Eastern,10,Pyauli,10048
458,Bhojpur,Kosi,Hill,Eastern,10,Ranibas,10049
459,Bhojpur,Kosi,Hill,Eastern,10,Sangpang,10050
460,Bhojpur,Kosi,Hill,Eastern,10,Sanodumma,10051
461,Bhojpur,Kosi,Hill,Eastern,10,Shyamsila,10052
462,Bhojpur,Kosi,Hill,Eastern,10,Siddheswor,10053
463,Bhojpur,Kosi,Hill,Eastern,10,Sindrang,10054
464,Bhojpur,Kosi,Hill,Eastern,10,Taksar,10055
465,Bhojpur,Kosi,Hill,Eastern,10,Thidingkha,10056
466,Bhojpur,Kosi,Hill,Eastern,10,Thulodumma,10057
467,Bhojpur,Kosi,Hill,Eastern,10,Timma,10058
468,Bhojpur,Kosi,Hill,Eastern,10,Tiwaribhangyan,10059
469,Bhojpur,Kosi,Hill,Eastern,10,Tunggechha,10060
470,Bhojpur,Kosi,Hill,Eastern,10,Walangkha,10061
471,Bhojpur,Kosi,Hill,Eastern,10,Yaku,10062
472,Bhojpur,Kosi,Hill,Eastern,10,Yangpang,10063
473,Solukhumbu,Sagarmatha,Mountain,Eastern,11,Baku,11001
474,Solukhumbu,Sagarmatha,Mountain,Eastern,11,Basa,11002
475,Solukhumbu,Sagarmatha,Mountain,Eastern,11,Beni,11003
476,Solukhumbu,Sagarmatha,Mountain,Eastern,11,Bhakanje,11004
477,Solukhumbu,Sagarmatha,Mountain,Eastern,11,Bung,11005
478,Solukhumbu,Sagarmatha,Mountain,Eastern,11,Chaulakharka,11006
479,Solukhumbu,Sagarmatha,Mountain,Eastern,11,Chaurikharka,11007
480,Solukhumbu,Sagarmatha,Mountain,Eastern,11,Chheskam,11008
481,Solukhumbu,Sagarmatha,Mountain,Eastern,11,Deusa,11009
482,Solukhumbu,Sagarmatha,Mountain,Eastern,11,Garma,11010
483,Solukhumbu,Sagarmatha,Mountain,Eastern,11,Goli,11011
484,Solukhumbu,Sagarmatha,Mountain,Eastern,11,Gorakhani,11012
485,Solukhumbu,Sagarmatha,Mountain,Eastern,11,Gudel,11013
486,Solukhumbu,Sagarmatha,Mountain,Eastern,11,Jubing,11014
487,Solukhumbu,Sagarmatha,Mountain,Eastern,11,Jubu,11015
488,Solukhumbu,Sagarmatha,Mountain,Eastern,11,Kaku,11016
489,Solukhumbu,Sagarmatha,Mountain,Eastern,11,Kangel,11017
490,Solukhumbu,Sagarmatha,Mountain,Eastern,11,Khumjung,11018
491,Solukhumbu,Sagarmatha,Mountain,Eastern,11,Kureng,11019
492,Solukhumbu,Sagarmatha,Mountain,Eastern,11,Lodingtamakhani,11020
493,Solukhumbu,Sagarmatha,Mountain,Eastern,11,Lokhim,11021
494,Solukhumbu,Sagarmatha,Mountain,Eastern,11,Mabe(Pawai),11022
495,Solukhumbu,Sagarmatha,Mountain,Eastern,11,Mukali,11023
496,Solukhumbu,Sagarmatha,Mountain,Eastern,11,Namche,11024
497,Solukhumbu,Sagarmatha,Mountain,Eastern,11,Nechabatase,11025
498,Solukhumbu,Sagarmatha,Mountain,Eastern,11,Nechabedghari,11026
499,Solukhumbu,Sagarmatha,Mountain,Eastern,11,Nele,11027
500,Solukhumbu,Sagarmatha,Mountain,Eastern,11,Panchan,11028
501,Solukhumbu,Sagarmatha,Mountain,Eastern,11,Salleri,11029
502,Solukhumbu,Sagarmatha,Mountain,Eastern,11,Salyan,11030
503,Solukhumbu,Sagarmatha,Mountain,Eastern,11,Sotang,11031
504,Solukhumbu,Sagarmatha,Mountain,Eastern,11,Takasindu,11032
505,Solukhumbu,Sagarmatha,Mountain,Eastern,11,Tapting,11033
506,Solukhumbu,Sagarmatha,Mountain,Eastern,11,Tingla,11034
507,Okhaldhunga,Sagarmatha,Hill,Eastern,12,Andheri(Narayansthan),12001
508,Okhaldhunga,Sagarmatha,Hill,Eastern,12,Baksa,12002
509,Okhaldhunga,Sagarmatha,Hill,Eastern,12,Balakhu,12003
510,Okhaldhunga,Sagarmatha,Hill,Eastern,12,Barnalu,12004
511,Okhaldhunga,Sagarmatha,Hill,Eastern,12,Baruneshwor,12005
512,Okhaldhunga,Sagarmatha,Hill,Eastern,12,Betini,12006
513,Okhaldhunga,Sagarmatha,Hill,Eastern,12,Bhadaure,12007
514,Okhaldhunga,Sagarmatha,Hill,Eastern,12,Bhussinga,12008
515,Okhaldhunga,Sagarmatha,Hill,Eastern,12,Bigutar,12009
516,Okhaldhunga,Sagarmatha,Hill,Eastern,12,Bilandu,12010
517,Okhaldhunga,Sagarmatha,Hill,Eastern,12,Chyanam,12011
518,Okhaldhunga,Sagarmatha,Hill,Eastern,12,Diyale,12012
519,Okhaldhunga,Sagarmatha,Hill,Eastern,12,Fediguth,12013
520,Okhaldhunga,Sagarmatha,Hill,Eastern,12,Fulbari,12014
521,Okhaldhunga,Sagarmatha,Hill,Eastern,12,Gamnangtar,12015
522,Okhaldhunga,Sagarmatha,Hill,Eastern,12,Harkapur,12016
523,Okhaldhunga,Sagarmatha,Hill,Eastern,12,Jantarkhani,12017
524,Okhaldhunga,Sagarmatha,Hill,Eastern,12,Jyamire,12018
525,Okhaldhunga,Sagarmatha,Hill,Eastern,12,Kalikadevi,12019
526,Okhaldhunga,Sagarmatha,Hill,Eastern,12,Kaptigaun(Khigikati),12020
527,Okhaldhunga,Sagarmatha,Hill,Eastern,12,Katunje,12021
528,Okhaldhunga,Sagarmatha,Hill,Eastern,12,Ketuke,12022
529,Okhaldhunga,Sagarmatha,Hill,Eastern,12,Khijichandeshwori.,12023
530,Okhaldhunga,Sagarmatha,Hill,Eastern,12,Khijifalate,12024
531,Okhaldhunga,Sagarmatha,Hill,Eastern,12,Kuibhir,12025
532,Okhaldhunga,Sagarmatha,Hill,Eastern,12,Kuntadevi,12026
533,Okhaldhunga,Sagarmatha,Hill,Eastern,12,Madhavpur,12027
534,Okhaldhunga,Sagarmatha,Hill,Eastern,12,Mamkha,12028
535,Okhaldhunga,Sagarmatha,Hill,Eastern,12,Manebhanjyang,12029
536,Okhaldhunga,Sagarmatha,Hill,Eastern,12,Moli,12030
537,Okhaldhunga,Sagarmatha,Hill,Eastern,12,Mulkharka,12031
538,Okhaldhunga,Sagarmatha,Hill,Eastern,12,Narmedeshwor,12032
539,Okhaldhunga,Sagarmatha,Hill,Eastern,12,Okhaldhunga,12033
540,Okhaldhunga,Sagarmatha,Hill,Eastern,12,Palapu,12034
541,Okhaldhunga,Sagarmatha,Hill,Eastern,12,Palte,12035
542,Okhaldhunga,Sagarmatha,Hill,Eastern,12,Pokali,12036
543,Okhaldhunga,Sagarmatha,Hill,Eastern,12,Pokhare,12037
544,Okhaldhunga,Sagarmatha,Hill,Eastern,12,Prapcha,12038
545,Okhaldhunga,Sagarmatha,Hill,Eastern,12,Ragadeep,12039
546,Okhaldhunga,Sagarmatha,Hill,Eastern,12,Ragani,12040
547,Okhaldhunga,Sagarmatha,Hill,Eastern,12,Raniban,12041
548,Okhaldhunga,Sagarmatha,Hill,Eastern,12,Ratmata,12042
549,Okhaldhunga,Sagarmatha,Hill,Eastern,12,Rawadolu,12043
550,Okhaldhunga,Sagarmatha,Hill,Eastern,12,Rumjatar,12044
551,Okhaldhunga,Sagarmatha,Hill,Eastern,12,Salleri,12045
552,Okhaldhunga,Sagarmatha,Hill,Eastern,12,Serna,12046
553,Okhaldhunga,Sagarmatha,Hill,Eastern,12,Shreechaur,12047
554,Okhaldhunga,Sagarmatha,Hill,Eastern,12,Singhadevi,12048
555,Okhaldhunga,Sagarmatha,Hill,Eastern,12,Sisneri,12049
556,Okhaldhunga,Sagarmatha,Hill,Eastern,12,Taluwa,12050
557,Okhaldhunga,Sagarmatha,Hill,Eastern,12,Tarkerabari,12051
558,Okhaldhunga,Sagarmatha,Hill,Eastern,12,Thakle,12052
559,Okhaldhunga,Sagarmatha,Hill,Eastern,12,Thoksel,12053
560,Okhaldhunga,Sagarmatha,Hill,Eastern,12,Thulachhap,12054
561,Okhaldhunga,Sagarmatha,Hill,Eastern,12,Ubu,12055
562,Okhaldhunga,Sagarmatha,Hill,Eastern,12,Yasam,12056
563,Khotang,Sagarmatha,Hill,Eastern,13,Ainselukharka,13001
564,Khotang,Sagarmatha,Hill,Eastern,13,Arkhaule,13002
565,Khotang,Sagarmatha,Hill,Eastern,13,Badahare,13003
566,Khotang,Sagarmatha,Hill,Eastern,13,Badakadiyale,13004
567,Khotang,Sagarmatha,Hill,Eastern,13,Bahunidanda,13005
568,Khotang,Sagarmatha,Hill,Eastern,13,Bakachol,13006
569,Khotang,Sagarmatha,Hill,Eastern,13,Baksila,13007
570,Khotang,Sagarmatha,Hill,Eastern,13,Bamrang,13008
571,Khotang,Sagarmatha,Hill,Eastern,13,Barahapokhari,13009
572,Khotang,Sagarmatha,Hill,Eastern,13,Baspani,13010
573,Khotang,Sagarmatha,Hill,Eastern,13,Batase,13011
574,Khotang,Sagarmatha,Hill,Eastern,13,Bijayakharka,13012
575,Khotang,Sagarmatha,Hill,Eastern,13,Buipa,13013
576,Khotang,Sagarmatha,Hill,Eastern,13,Chhitapokhari,13014
577,Khotang,Sagarmatha,Hill,Eastern,13,Chhorambu,13015
578,Khotang,Sagarmatha,Hill,Eastern,13,Chipring,13016
579,Khotang,Sagarmatha,Hill,Eastern,13,Chisapani,13017
580,Khotang,Sagarmatha,Hill,Eastern,13,Chyandada,13018
581,Khotang,Sagarmatha,Hill,Eastern,13,Chyasmitar,13019
582,Khotang,Sagarmatha,Hill,Eastern,13,Damarkhushivalaya,13020
583,Khotang,Sagarmatha,Hill,Eastern,13,Dandagaun,13021
584,Khotang,Sagarmatha,Hill,Eastern,13,Devisthan,13022
585,Khotang,Sagarmatha,Hill,Eastern,13,Dhitung,13023
586,Khotang,Sagarmatha,Hill,Eastern,13,Diktel,13024
587,Khotang,Sagarmatha,Hill,Eastern,13,Dikuwa,13025
588,Khotang,Sagarmatha,Hill,Eastern,13,Diplung,13026
589,Khotang,Sagarmatha,Hill,Eastern,13,Dorpachiuridada,13027
590,Khotang,Sagarmatha,Hill,Eastern,13,Dubekoldada,13028
591,Khotang,Sagarmatha,Hill,Eastern,13,Dumredharapani,13029
592,Khotang,Sagarmatha,Hill,Eastern,13,Durchhim,13030
593,Khotang,Sagarmatha,Hill,Eastern,13,Faktang,13031
594,Khotang,Sagarmatha,Hill,Eastern,13,Haunchur,13032
595,Khotang,Sagarmatha,Hill,Eastern,13,Indranipokhari,13033
596,Khotang,Sagarmatha,Hill,Eastern,13,Jalapa,13034
597,Khotang,Sagarmatha,Hill,Eastern,13,Jyamire,13035
598,Khotang,Sagarmatha,Hill,Eastern,13,Kahule,13036
599,Khotang,Sagarmatha,Hill,Eastern,13,Khalle,13037
600,Khotang,Sagarmatha,Hill,Eastern,13,Kharmi,13038
601,Khotang,Sagarmatha,Hill,Eastern,13,Kharpa,13039
602,Khotang,Sagarmatha,Hill,Eastern,13,Khartanchha,13040
603,Khotang,Sagarmatha,Hill,Eastern,13,Khidima,13041
604,Khotang,Sagarmatha,Hill,Eastern,13,Khotangbazar,13042
605,Khotang,Sagarmatha,Hill,Eastern,13,Kuvinde,13043
606,Khotang,Sagarmatha,Hill,Eastern,13,Lafyang,13044
607,Khotang,Sagarmatha,Hill,Eastern,13,Lamidada,13045
608,Khotang,Sagarmatha,Hill,Eastern,13,Lichkiramche,13046
609,Khotang,Sagarmatha,Hill,Eastern,13,Linkuwapokhari,13047
610,Khotang,Sagarmatha,Hill,Eastern,13,Magpa,13048
611,Khotang,Sagarmatha,Hill,Eastern,13,Mahadevasthan,13049
612,Khotang,Sagarmatha,Hill,Eastern,13,Mangaltar,13050
613,Khotang,Sagarmatha,Hill,Eastern,13,Mattimbirta,13051
614,Khotang,Sagarmatha,Hill,Eastern,13,Mauwabote,13052
615,Khotang,Sagarmatha,Hill,Eastern,13,Nerpa,13053
616,Khotang,Sagarmatha,Hill,Eastern,13,Nirmalidada,13054
617,Khotang,Sagarmatha,Hill,Eastern,13,Nunthala,13055
618,Khotang,Sagarmatha,Hill,Eastern,13,Patheka,13056
619,Khotang,Sagarmatha,Hill,Eastern,13,Pauwasera,13057
620,Khotang,Sagarmatha,Hill,Eastern,13,Phedi,13058
621,Khotang,Sagarmatha,Hill,Eastern,13,R.Maheswori,13059
622,Khotang,Sagarmatha,Hill,Eastern,13,Rajapani,13060
623,Khotang,Sagarmatha,Hill,Eastern,13,Rakhabangdel,13061
624,Khotang,Sagarmatha,Hill,Eastern,13,Rakhadipsung,13062
625,Khotang,Sagarmatha,Hill,Eastern,13,Ratanchamajhagau,13063
626,Khotang,Sagarmatha,Hill,Eastern,13,Ribdungjaleswor,13064
627,Khotang,Sagarmatha,Hill,Eastern,13,Sa.Chhitapokhari,13065
628,Khotang,Sagarmatha,Hill,Eastern,13,Salle,13066
629,Khotang,Sagarmatha,Hill,Eastern,13,Sapteswor,13067
630,Khotang,Sagarmatha,Hill,Eastern,13,Saunechaur,13068
631,Khotang,Sagarmatha,Hill,Eastern,13,Sawakatahare,13069
632,Khotang,Sagarmatha,Hill,Eastern,13,Simpani,13070
633,Khotang,Sagarmatha,Hill,Eastern,13,Sungdel,13071
634,Khotang,Sagarmatha,Hill,Eastern,13,Suntale,13072
635,Khotang,Sagarmatha,Hill,Eastern,13,Temma,13073
636,Khotang,Sagarmatha,Hill,Eastern,13,Woplukha,13074
637,Khotang,Sagarmatha,Hill,Eastern,13,Wopung,13075
638,Khotang,Sagarmatha,Hill,Eastern,13,Yamkha,13076
639,Udayapur,Sagarmatha,Hill,Eastern,14,Aaptar,14001
640,Udayapur,Sagarmatha,Hill,Eastern,14,Balamta,14002
641,Udayapur,Sagarmatha,Hill,Eastern,14,Baraha,14003
642,Udayapur,Sagarmatha,Hill,Eastern,14,Barai,14004
643,Udayapur,Sagarmatha,Hill,Eastern,14,Basabote,14005
644,Udayapur,Sagarmatha,Hill,Eastern,14,Bashaha,14006
645,Udayapur,Sagarmatha,Hill,Eastern,14,Beltar,14007
646,Udayapur,Sagarmatha,Hill,Eastern,14,Bhuttar,14008
647,Udayapur,Sagarmatha,Hill,Eastern,14,Chaudandi,14009
648,Udayapur,Sagarmatha,Hill,Eastern,14,Dumre,14010
649,Udayapur,Sagarmatha,Hill,Eastern,14,Hadiya,14011
650,Udayapur,Sagarmatha,Hill,Eastern,14,Hardeni,14012
651,Udayapur,Sagarmatha,Hill,Eastern,14,Iname,14013
652,Udayapur,Sagarmatha,Hill,Eastern,14,Jalpachilaune,14014
653,Udayapur,Sagarmatha,Hill,Eastern,14,Jante,14015
654,Udayapur,Sagarmatha,Hill,Eastern,14,Jogidaha,14016
655,Udayapur,Sagarmatha,Hill,Eastern,14,Katari,14017
656,Udayapur,Sagarmatha,Hill,Eastern,14,Katunjebawala,14018
657,Udayapur,Sagarmatha,Hill,Eastern,14,Khanbu,14019
658,Udayapur,Sagarmatha,Hill,Eastern,14,Laphagau,14020
659,Udayapur,Sagarmatha,Hill,Eastern,14,Lekhani,14021
660,Udayapur,Sagarmatha,Hill,Eastern,14,Lekhgau,14022
661,Udayapur,Sagarmatha,Hill,Eastern,14,Limpatar,14023
662,Udayapur,Sagarmatha,Hill,Eastern,14,Mainamiani,14024
663,Udayapur,Sagarmatha,Hill,Eastern,14,Nametar,14025
664,Udayapur,Sagarmatha,Hill,Eastern,14,Okhale,14026
665,Udayapur,Sagarmatha,Hill,Eastern,14,Pachchawati,14027
666,Udayapur,Sagarmatha,Hill,Eastern,14,Pokhari,14028
667,Udayapur,Sagarmatha,Hill,Eastern,14,Rauta,14029
668,Udayapur,Sagarmatha,Hill,Eastern,14,Risku,14030
669,Udayapur,Sagarmatha,Hill,Eastern,14,Rupatar,14031
670,Udayapur,Sagarmatha,Hill,Eastern,14,Saune,14032
671,Udayapur,Sagarmatha,Hill,Eastern,14,Shorungchabise,14033
672,Udayapur,Sagarmatha,Hill,Eastern,14,Sidhdipur,14034
673,Udayapur,Sagarmatha,Hill,Eastern,14,Sirise,14035
674,Udayapur,Sagarmatha,Hill,Eastern,14,Sundarpur,14036
675,Udayapur,Sagarmatha,Hill,Eastern,14,Tamlida,14037
676,Udayapur,Sagarmatha,Hill,Eastern,14,Tapeswori,14038
677,Udayapur,Sagarmatha,Hill,Eastern,14,Tawashree,14039
678,Udayapur,Sagarmatha,Hill,Eastern,14,Thanagau,14040
679,Udayapur,Sagarmatha,Hill,Eastern,14,Thoksila,14041
680,Udayapur,Sagarmatha,Hill,Eastern,14,Tribeni,14042
681,Udayapur,Sagarmatha,Hill,Eastern,14,Trijuga Municipality,14043
682,Udayapur,Sagarmatha,Hill,Eastern,14,Valayadanda,14044
683,Udayapur,Sagarmatha,Hill,Eastern,14,Yayankhu,14045
684,Saptari,Sagarmatha,Terai,Eastern,15,Arnaha,15001
685,Saptari,Sagarmatha,Terai,Eastern,15,Aurahi,15002
686,Saptari,Sagarmatha,Terai,Eastern,15,Badgama,15003
687,Saptari,Sagarmatha,Terai,Eastern,15,Bairawa,15004
688,Saptari,Sagarmatha,Terai,Eastern,15,Bakdhauwa,15005
689,Saptari,Sagarmatha,Terai,Eastern,15,Bamangamakatti,15006
690,Saptari,Sagarmatha,Terai,Eastern,15,Banainiya,15007
691,Saptari,Sagarmatha,Terai,Eastern,15,Banarjhula,15008
692,Saptari,Sagarmatha,Terai,Eastern,15,Banaula,15009
693,Saptari,Sagarmatha,Terai,Eastern,15,Banauli,15010
694,Saptari,Sagarmatha,Terai,Eastern,15,Baramjhiya,15011
695,Saptari,Sagarmatha,Terai,Eastern,15,Barsain(Ko.),15012
696,Saptari,Sagarmatha,Terai,Eastern,15,Basbalpur,15013
697,Saptari,Sagarmatha,Terai,Eastern,15,Basbiti,15014
698,Saptari,Sagarmatha,Terai,Eastern,15,Bathanaha,15015
699,Saptari,Sagarmatha,Terai,Eastern,15,Belhi,15016
700,Saptari,Sagarmatha,Terai,Eastern,15,Belhichapena,15017
701,Saptari,Sagarmatha,Terai,Eastern,15,Bhagawatpur,15018
702,Saptari,Sagarmatha,Terai,Eastern,15,Bhangaha,15019
703,Saptari,Sagarmatha,Terai,Eastern,15,Bhardaha,15020
704,Saptari,Sagarmatha,Terai,Eastern,15,Bhutahi,15021
705,Saptari,Sagarmatha,Terai,Eastern,15,Birpurbarahi,15022
706,Saptari,Sagarmatha,Terai,Eastern,15,Bishahariya,15023
707,Saptari,Sagarmatha,Terai,Eastern,15,Bodebarsaien,15024
708,Saptari,Sagarmatha,Terai,Eastern,15,Boriya,15025
709,Saptari,Sagarmatha,Terai,Eastern,15,Brahmapur,15026
710,Saptari,Sagarmatha,Terai,Eastern,15,Chhinnamasta,15027
711,Saptari,Sagarmatha,Terai,Eastern,15,Dadha,15028
712,Saptari,Sagarmatha,Terai,Eastern,15,Daulatpur,15029
713,Saptari,Sagarmatha,Terai,Eastern,15,Deuri,15030
714,Saptari,Sagarmatha,Terai,Eastern,15,Deurimaruwa,15031
715,Saptari,Sagarmatha,Terai,Eastern,15,Dhanagadi,15032
716,Saptari,Sagarmatha,Terai,Eastern,15,Dharampur,15033
717,Saptari,Sagarmatha,Terai,Eastern,15,Dhodhanpur,15034
718,Saptari,Sagarmatha,Terai,Eastern,15,Didhawa,15035
719,Saptari,Sagarmatha,Terai,Eastern,15,Diman,15036
720,Saptari,Sagarmatha,Terai,Eastern,15,Fakira,15037
721,Saptari,Sagarmatha,Terai,Eastern,15,Farseth,15038
722,Saptari,Sagarmatha,Terai,Eastern,15,Fatepur,15039
723,Saptari,Sagarmatha,Terai,Eastern,15,Fulkahi,15040
724,Saptari,Sagarmatha,Terai,Eastern,15,Gamhariyaparwaha,15041
725,Saptari,Sagarmatha,Terai,Eastern,15,Gobargada,15042
726,Saptari,Sagarmatha,Terai,Eastern,15,Goithi,15043
727,Saptari,Sagarmatha,Terai,Eastern,15,Hanumannagar,15044
728,Saptari,Sagarmatha,Terai,Eastern,15,Hardiya,15045
729,Saptari,Sagarmatha,Terai,Eastern,15,Hariharpur,15046
730,Saptari,Sagarmatha,Terai,Eastern,15,Haripur,15047
731,Saptari,Sagarmatha,Terai,Eastern,15,Inarwa,15048
732,Saptari,Sagarmatha,Terai,Eastern,15,Inarwafulpariya,15049
733,Saptari,Sagarmatha,Terai,Eastern,15,Itaharibishnupur,15050
734,Saptari,Sagarmatha,Terai,Eastern,15,Jagatpur,15051
735,Saptari,Sagarmatha,Terai,Eastern,15,Jamunimadhepura,15052
736,Saptari,Sagarmatha,Terai,Eastern,15,Jandaul,15053
737,Saptari,Sagarmatha,Terai,Eastern,15,Jhutaki,15054
738,Saptari,Sagarmatha,Terai,Eastern,15,Joginiya-1,15055
739,Saptari,Sagarmatha,Terai,Eastern,15,Joginiya-2,15056
740,Saptari,Sagarmatha,Terai,Eastern,15,Kabilash,15057
741,Saptari,Sagarmatha,Terai,Eastern,15,Kachan,15058
742,Saptari,Sagarmatha,Terai,Eastern,15,Kalyanpur,15059
743,Saptari,Sagarmatha,Terai,Eastern,15,Kamalpur,15060
744,Saptari,Sagarmatha,Terai,Eastern,15,Kanchanpur,15061
745,Saptari,Sagarmatha,Terai,Eastern,15,Kataiya,15062
746,Saptari,Sagarmatha,Terai,Eastern,15,Khadgapur,15063
747,Saptari,Sagarmatha,Terai,Eastern,15,Khojpur,15064
748,Saptari,Sagarmatha,Terai,Eastern,15,Khoksarparbaha,15065
749,Saptari,Sagarmatha,Terai,Eastern,15,Ko.Madhepura,15066
750,Saptari,Sagarmatha,Terai,Eastern,15,Kochabakhari,15067
751,Saptari,Sagarmatha,Terai,Eastern,15,Koiladi,15068
752,Saptari,Sagarmatha,Terai,Eastern,15,Kushaha,15069
753,Saptari,Sagarmatha,Terai,Eastern,15,Lalapati,15070
754,Saptari,Sagarmatha,Terai,Eastern,15,Launiya,15071
755,Saptari,Sagarmatha,Terai,Eastern,15,Lohajara,15072
756,Saptari,Sagarmatha,Terai,Eastern,15,Madhawapur,15073
757,Saptari,Sagarmatha,Terai,Eastern,15,Madhupati,15074
758,Saptari,Sagarmatha,Terai,Eastern,15,Mahadeva,15075
759,Saptari,Sagarmatha,Terai,Eastern,15,Mainakaderi,15076
760,Saptari,Sagarmatha,Terai,Eastern,15,Mainasahasrabahu,15077
761,Saptari,Sagarmatha,Terai,Eastern,15,Malekpur,15078
762,Saptari,Sagarmatha,Terai,Eastern,15,Maleth,15079
763,Saptari,Sagarmatha,Terai,Eastern,15,Malhanama,15080
764,Saptari,Sagarmatha,Terai,Eastern,15,Malhaniya,15081
765,Saptari,Sagarmatha,Terai,Eastern,15,Manraja,15082
766,Saptari,Sagarmatha,Terai,Eastern,15,Mauwaha,15083
767,Saptari,Sagarmatha,Terai,Eastern,15,Mohanpur,15084
768,Saptari,Sagarmatha,Terai,Eastern,15,Nardho,15085
769,Saptari,Sagarmatha,Terai,Eastern,15,Negada,15086
770,Saptari,Sagarmatha,Terai,Eastern,15,Odraha,15087
771,Saptari,Sagarmatha,Terai,Eastern,15,Pakari,15088
772,Saptari,Sagarmatha,Terai,Eastern,15,Pansera,15089
773,Saptari,Sagarmatha,Terai,Eastern,15,Paterwa,15090
774,Saptari,Sagarmatha,Terai,Eastern,15,Pato,15091
775,Saptari,Sagarmatha,Terai,Eastern,15,Patthargada,15092
776,Saptari,Sagarmatha,Terai,Eastern,15,Pipra(Purba),15093
777,Saptari,Sagarmatha,Terai,Eastern,15,Pipra(West),15094
778,Saptari,Sagarmatha,Terai,Eastern,15,Portaha,15095
779,Saptari,Sagarmatha,Terai,Eastern,15,Prasabani,15096
780,Saptari,Sagarmatha,Terai,Eastern,15,Rajbiraj Municipality,15097
781,Saptari,Sagarmatha,Terai,Eastern,15,Ramnagar,15098
782,Saptari,Sagarmatha,Terai,Eastern,15,Rampuramalhaniya,15099
783,Saptari,Sagarmatha,Terai,Eastern,15,Rampurjamuwa,15100
784,Saptari,Sagarmatha,Terai,Eastern,15,Rautahat,15101
785,Saptari,Sagarmatha,Terai,Eastern,15,Rayapur,15102
786,Saptari,Sagarmatha,Terai,Eastern,15,Rupnagar,15103
787,Saptari,Sagarmatha,Terai,Eastern,15,Sambhunath,15104
788,Saptari,Sagarmatha,Terai,Eastern,15,Sankarpura,15105
789,Saptari,Sagarmatha,Terai,Eastern,15,Saraswor,15106
790,Saptari,Sagarmatha,Terai,Eastern,15,Simrahasigiyoun,15107
791,Saptari,Sagarmatha,Terai,Eastern,15,Siswabeihi,15108
792,Saptari,Sagarmatha,Terai,Eastern,15,Sitapur,15109
793,Saptari,Sagarmatha,Terai,Eastern,15,Tarahi,15110
794,Saptari,Sagarmatha,Terai,Eastern,15,Terahota,15111
795,Saptari,Sagarmatha,Terai,Eastern,15,Theliya,15112
796,Saptari,Sagarmatha,Terai,Eastern,15,Tikuliya,15113
